ID,Predicted
53399dff18a474f,1
a387960327b240b,0
63544bf1d12003c,1
65cd6ca8805daab,1
40f6e9c257bdd74,1
da4e8ef68e551ff,2
5f0d4b17ec37fd4,2
16337b5fd6a47a2,1
eb7b2f03f331e88,1
9c9c6c8e483394a,1
10a2d148be6c9ef,1
0d5d45a8f64935a,0
8137ecaef17b326,0
4dac2ada4640767,0
f2aa20a77c85461,1
a57a030e6f6a751,2
0e891fbe72ccd0a,0
db2b86f9e6b3aad,1
acc0370bd977e22,1
b4364245ae2ae77,0
43e2fe28e6835d7,1
f136fd7dc23140a,1
1690c0ee78c41a4,0
1437128bdeaf6df,1
69bcca77073a9a1,1
e8065a2c0eecd7b,0
036096d0335c9be,0
a588d607e7cbeca,0
9a536ad408a4b3d,0
fb604773bdfa9db,2
a0adc53331c38cc,1
764944ed0d50338,0
83bb59ed9cdb4ce,0
761a84aec5d3336,2
2d83f16155025c3,0
5c1ded49ce271c5,2
efa52c214f7653d,0
2212752124a037e,2
59d52c38d898fa0,1
c81b3ea28f26c42,0
abd29dd134661d6,0
43e64abc0f0eb2e,1
04c262c849cd1bd,1
1177a2645520a4c,1
fa14ef14aa69905,2
2f8fff22a573cb3,0
17c3a825a04ade6,2
7b805f5c56bb494,0
d5ea99f9b6683ce,1
97beaf76fd4de73,2
327dedb36e5867a,0
8e0589774fe9296,1
d07159236f13741,0
a51695054698b16,0
e43291edbc975ae,1
37a597e3e05918d,0
3247a11c090a256,1
1fa3c05d2165276,0
abdab2f7d1dbdd9,1
e9f5f15ee8b7579,0
75d3c0846d2b44e,2
dc5d7a5956d7331,0
d92437fc2089b61,0
d8f72b133d68fbc,0
4a8ea8abb821628,1
f4789c5d9d07518,1
9f2b3d80c4a544b,0
733b7642f66a2c1,2
66824ebc2373610,1
821f00edab22846,1
5a23a44e2a7d4f0,1
6eca895227749a1,0
9f0465c734aa37f,2
e8bd4be3231fbf4,0
b2f51762a25b96a,1
ba80d611a918a81,0
b4c78d7e7365095,0
197b066ea6cb368,0
4d4d8ff4c75d0fe,0
5454628f37dd9b6,0
5dbdeab98bfa12a,1
37d6b183d67f4de,0
47bb683977e774c,0
d8e7084eb34485a,1
104292b10cb6051,0
40e2532c0ada990,1
0b6b3dca8ca63af,0
e6b4e213ad8fa8e,1
fade739eed218b7,2
5264560f69b81a7,0
77ae07a3684d0b2,0
9db09761c72a4a7,0
df7f9b3822615a9,1
585806b5c7d64d2,0
e6dc89a36b181e4,1
7fb824d5029ff8d,2
93bb2c357d7c280,1
1e3c90354788ff4,0
ebadbca46e99707,0
7b88c55e958bd52,0
04aacfa0dca2ae1,1
8a4cc9ef439b490,0
26f4a492912bfb5,1
e1d562c74448a5a,0
a337c7965552b1b,1
77dccb280462b72,2
386febcaee24892,1
b831c18dfd68514,0
f20ac4720f7acc5,1
c5b32f801680d36,0
801a2c795c519b1,1
d28844f179b1990,1
1a35fe0d2ea631a,1
8e8fee94bbc7e25,0
f50bb25cfbdee0a,0
9a45043fdb2ce83,2
2461b22359fca50,0
7fbf72428d55818,2
ff0e3023a942585,1
292c778a93587e1,2
a6935613175eced,1
879d07bc32d9891,1
ce9045aa8caade4,2
d3f19e8e2278f40,2
97a4803ce1a8498,1
74a9c6b5010f9ea,1
778b78b345f80db,0
1e3a959dba144c4,2
cf65f51411b08cd,0
3cb501e61d44d99,0
05831314c62b57a,0
405ed3549201f1c,1
9dc1bca67ad9937,2
9cbb822c5271fec,0
97ce8ad34cc171f,2
5c07e7ef1851e8d,0
af667186f3aae6b,2
7c02155ea7ee909,1
24237e5b1bfa6a1,2
39a75c8818ae820,0
3a6f510918f10a8,1
864fb49ac3cdd96,1
531fe16744e6e2d,1
18b70dccc4fcbdc,2
d5a491771194254,0
d9be831f6fcfb2e,0
8db3bfcee0dbd93,1
39e31a63a4487fb,0
9b85baf5b71dc8b,0
1d1481d9d0b51d5,1
4ef46a190969c70,1
836d33a49bc8372,2
b62ebf0624985eb,1
66838bc0b0c214d,0
bff9ebe6b60c3b0,1
3defe5a06226bb0,1
97b137a9ab372d4,1
bf6b62576e1cd11,0
a1d32339a54b30f,1
c7ea0c5e28d2da7,0
f1e2722651c50d8,0
94e27b11ac58a7c,1
b97c688c3fb88f1,1
ec694fee8ba11fc,0
79cd0cdc64379df,2
e9fcc587a6082ef,0
4e683c193ac794b,2
e23c06b5bf3dc78,0
0b3b64d18d5f8c1,1
813ff4864b512f6,1
128c1ef2cfbc147,1
87b268234d90a3f,0
bb8290d841802ab,0
a440055a8fd9dee,0
be8e9d1269830e6,0
54a80089ba97e99,1
89bc9dedb0e8e30,1
8b0225d12edbd1c,1
3dfcd1c113ab4c9,1
0635be8e051bd70,0
db3a44b575dc2e3,1
b41258280ec36f4,2
b61da7a006cfd66,1
fdbca28324e6d39,1
82c8cbc9974c2a1,0
bc03f0183e33ea9,1
ba9d89afb6d9e3e,1
7c242f1ba8c3a46,0
7df085592bb6953,0
cf85cb470d8e59a,0
44494bbd817ffa2,1
3050a57aa2d9727,1
cff16593ed570db,0
95e27933d992b44,0
ca45b51bb2e2043,1
f0ea108062a1619,0
22fbbdd6011fc24,0
2b2a216182fb70a,1
9d694aa269c29c9,0
0f7d5ab64343f4d,0
5de92540d9e2ba6,0
ea75e9ced60fee6,0
72488cbe838f46b,0
c9811487f9b7f05,2
e665ae20acce2ea,1
687d15f7301f5db,1
ea1807915ceaa5c,1
77da8b2daf19959,2
74d04e531ca0075,1
2676d5892ac793f,1
1768b86b2c051af,2
615c4f6badea210,0
1f835fc192e59f3,0
a56dbe44eb343e6,0
b35cf78852046b5,1
c96fef69a66e754,1
92fb358e045eae2,2
89788f464fbf427,1
2ab1a0748ccb5e5,2
ae7cee21f7a8440,1
87b7d97ff007fa7,1
125a0ad273ccbf4,1
f6c55c430396e8c,2
c056b879e593024,2
a2108bc42b5798e,0
85ac81f35819d37,0
8c3153bf6798b97,1
b3c4d44228448b3,1
e4b1236954b54bf,0
548ca0f026a3ce4,1
903c247464df675,1
9c72580c7fd4c3a,2
f0e89bec507c2bb,1
e599a3f1500cfa7,2
6f07f29d4372eca,2
5a05dc7248edc60,0
f7e78c5d5b5a1c6,0
5955db60e77030a,2
c520c74329ffa4c,0
23624c68987bee2,0
2fda216499cc629,2
f4e05ee379c697b,0
fdcf111d7a8b1e4,1
0c8fe5618e2c1c1,0
094956eb8af28f9,2
854a76c229a0ed1,0
6b60ad2815489f0,0
ea01f995575b6d6,1
07de84c3cd5e6b7,2
f3ffb89bfc25d31,0
fbb0db3931f6ad4,0
820dca113c02155,0
1d829c969c39a47,0
4ecf2a22a43c4fa,0
2dc8758b7b62b1f,1
fdff599bbc315b7,1
63985038a32a64f,0
56731343c2a7691,0
fed16e6d2722a3f,0
8f84bf57625e469,2
022e1cbd3fc0c65,0
3b57e7311572585,0
c376542c13d4212,1
917f649bca57c65,1
4b2b92059c9e755,0
af24b73923fd066,0
9bfac5ae76b477f,0
273b5d4c2a563ca,0
2548efcbc27153c,0
c1a8369e9548e16,0
ef28a69c531a521,0
e0279dfefedd559,1
b367a3774f4a3b1,0
c0159b17c6d191c,2
a1b0983a2f4ffc0,2
a0aa37783283f95,1
610540c90f7f390,1
26dc1deb684a110,0
7e07ef4307a7e2d,1
da87b7f2759596d,1
97b65faa63a5b39,0
228c302eaa592b0,1
a0ecc2325b1e6f8,0
6b09d6a83bea32f,1
b933307ea38dbde,0
0403777a622f8e2,2
9196631e293a349,0
2e3e9f3ddda695f,0
873f5ab580b9ee1,0
dc084d8797369f0,1
c4ae30ab7cda4b1,1
61520c722ac9096,1
a8704807b67029f,0
3c5d8a22106c4d1,0
71ea6c077794285,1
80b3b98de050299,1
d8e677eb6f87bc5,2
37dc71ef2ae2935,1
6dfe9d0066d81a9,2
7a5fb45063c2fef,0
bcb7c517226ddfa,0
ec315e62e5b94e9,1
410c83d72d76eaa,1
51b370ef341b13b,0
dcd21735c66e414,0
e42b3a1e80ac261,0
d5d1d5bffb95bd4,1
02f58b2dd8eb388,2
f32422f75268d04,2
f92a3118ee85cb6,0
5253636c2f300e4,0
993c4818a172aee,1
92449d57c10ed6b,0
fe8d723351ecff4,1
14c5074c20ef610,1
fc2ee05b54d031f,1
05c342ed9153de1,0
de1e9bf91f622ac,0
ff54f89c91d88f7,2
f549f9399b510ea,0
ba3cd4b7679f60b,0
a843951ee2f98c9,0
a74cd914ec251ff,1
6be6b57fa9266e1,0
f71191b54e41513,1
9ad36956cf55d1a,1
cb0b6a1578eac89,0
77afd4e345a40ed,0
5be6b4c3efaa8f2,0
c659b9d165f5724,0
551eb9a81dfbb59,2
c4fd43582170c5e,2
487d63759acf909,1
1ad1e0204703677,2
7ebe644980a05d1,1
90f218ac01c09e5,1
6e5095c87432359,0
6526384ff930e86,0
f59598f4226d7b3,1
fbeef33aa72c09e,2
037fddb90046d65,0
a82e7f30888b425,1
7eff980f081f279,0
fc4250a9fb10f7e,1
15202348ae7ee2c,2
e7b050b08d64929,2
e456ce847b115c2,2
ede2a33b4fa810b,1
65301401593dd34,0
4458d13e7f47742,0
eacda8915147678,2
fc4bb8ce5242d69,1
fe37092b8156f88,0
1220ecd5926d67f,0
d4ffaee318877b3,0
e26a77ea08ed631,1
faf8acf17a34b54,0
2af2a798d991e4b,0
a1821700dfd5cd3,0
5ee90563e5d4353,0
522e184d987bd2a,1
e0d79bb7214fdff,0
e02561db04df75e,1
920802aeeed769f,1
61f341e3dd19fc3,1
8005b26d5321164,1
94e3c5d43450ad3,1
a9fcf09d453a5e0,1
ed921a9712e7c92,2
9d4703baa794f6a,1
98ec954e3d7b7ca,2
be2bd467061462c,1
95f6c05474bb98c,1
02dad9cdacb3467,0
1edd3f2ba606af6,1
adfd13580f22257,2
dfd44352a974d49,0
109148c2b61eb04,0
60f79b83402aaa5,0
4f8d736eb2c7179,2
e8db8a31da5b860,2
4e584ae0c0bdb77,2
5da2d2325ec07fd,2
a658bdffe127385,2
9c99bf2014a920b,2
ed7d5a366c7efac,0
4bd4e1c9a693108,0
406015df61c76f0,0
6556bd1a858b762,0
a0c6990bda9d71c,0
066d1878204dbb3,0
8fab529516eca49,1
c25527d18a0a86b,1
54c109e25c145a5,0
a20c9e45d50795f,2
33162bc592b954d,0
582901095dc07da,1
150db7071138828,0
9b64500db8a80b1,0
5f1554b855a4bbf,2
aac0b8db45f9dab,0
eeef1d17cc42d3b,1
5952d7a9a7f1116,0
e010ca4a406ec4b,0
1d7a90ce930448f,0
759b96b7b1fc2b7,0
0282930ee8a6e16,0
007557324a4c45b,1
4260e7183a7ad15,0
1a38fa7dccc2546,0
620dd00c4864be1,1
bac74a433c64e39,0
b90e9889861a9b1,0
3a9d69a24faa363,0
b5430d7b259bf65,1
4ead58e737e607b,0
6f25c23718609e3,0
f16ceecf7328878,0
ddee63e238ac5fd,0
1c3c556b94fdf10,0
221f6500dda98d1,1
0a8583c44d89cd2,2
025e8746ac087db,0
0c14bc9b919952f,0
627754bae0d4dbd,0
de2ce01c263473c,0
764709c9a1e2586,0
0229dc95c99edfc,0
6b5d48cb698e77c,1
bcd803e078e3553,0
f7d23a550a1efe3,1
77178dd04d0a557,1
789e54651fc73e7,2
f504269ba7611a2,0
1d574445085c470,0
940050e796ec1a2,1
30c94b4d3fc2cfd,2
81176289f35cccc,0
cf8b10c58ff4580,0
55796a63a6f4a87,1
6f3c345e0c8718e,1
e73896fe704d9af,1
26c20fd8cb42132,0
53b93b04744fa99,0
510627988942f34,0
4171b575e4c701c,1
34500f1eb6f075a,1
78a28b74daa80f2,1
956bf333b975aa1,2
d60f94d7e8ad471,1
10b05373b22eb94,0
6386fdab7d16698,0
0423c3ca7677fe6,1
f9c9fd406a255c6,0
3e28187b6091dfa,0
28d92f8ad290e2e,2
160edc49f5534df,0
ac070b68eddc04a,1
07464651c7c6f30,1
b9463be98781a79,0
59a49164623c971,0
c7ff5804524eb23,1
f2927fa18a74cfe,1
d8b21f2e6e99a2b,0
5f501f655a0e9b2,1
6545a7971c923cc,2
493c74bd44d1db6,1
750dbbda49e1413,0
cf48549c4acb5ba,1
8b37dae78e61120,1
4ff9773071358d3,0
7ef92643ed1ebda,2
78c8c32a85a3f1b,0
1acea829216613d,1
6e31c93a572cf65,1
b7bc103b25bcc6d,2
bd583f5830ab4a2,2
048ef8f847c31b2,1
3931ce793781ead,0
1f527f5e55f6608,1
99ac815c6a19085,2
38a516f52b1d271,0
8534f755052d462,2
631a8625465f71d,1
08d6b6f04701088,0
9453f6ae4e9b5bc,2
d5fb9e772cfaa6c,1
1dc92ae00d1bf9b,1
1714696bb64723f,1
da0159085217908,1
cee43a775be8ba4,1
2e7a0154051db42,0
21e3c7f3048d08e,0
8ac594e7ede0218,0
7a4f16d800d5f51,0
4bcb11d7b0e8803,0
b63197759e5cc9b,2
1b22fea272fe286,1
2a4708306385af4,0
1eb9fb233cd24e6,2
41d1caaa0ada384,1
f6f2083fe5f7b67,0
bd81f96e5cccd26,1
838f1b5db8998ce,1
7b4188d9a8f0474,1
266ceaf195e0fe4,0
f08cb4ab1572f6a,1
cb36ab3a82ba8db,0
93f4a0dae891284,1
b0d39c0c4d2019e,2
a4b7ebf9a768184,2
675dd00f04319f8,1
41e24369e4ca0fc,0
1b0f418fd192b8c,0
2c0244e15c012b8,1
8b3e6af4390e8d4,0
fa432352570a982,0
3cb3b5161b4e50c,1
26eb2977bed3c3a,2
01a16a04b689556,1
64d1de2d807060d,0
9916f1eac2c56ef,1
3d5b47e056854ba,1
b8e2d41c399d9f2,1
08b3ff6368d3777,0
67237ca10cf764b,2
e21874b79760936,2
2af63c19d21635c,1
182ff1f413df678,0
0c9ad0380c79d76,2
e71e84ed5097d0a,2
27b518f27033c4e,1
1a6fea42cbdee4e,0
195d522c4e3e363,0
eedbdf352466aeb,1
2cd091407d6bac7,0
5200f8ec5eeac62,1
b10bc34f8197467,0
3ae5060564b126c,1
a9baba5fec2dbd2,2
70fc23ec04b5e8a,0
df04ab13d1318b6,1
74762e279edaa60,1
007505f0948fb09,1
4a7bc914ee27063,0
41bebcf41de871f,0
3edf923b6e6fafa,0
56c3e6c8564a650,1
365e72761d848fe,2
4ae9d1e9945bcf5,0
afeb7f167231843,2
1904e3a8fe3c41e,2
6e5b527f884a6d6,2
4a67a0cee61127e,1
4ec4bd0c6d6228b,2
07c2b47c7454321,2
e5477cc147b5c51,2
68d793f31c0b2c1,0
3220338c7251385,0
380578b372df495,0
c09e7c5ad3a1484,1
cedc482237e7886,1
8c045abb8ef72d8,1
64a35b5b96c0d24,0
070cacd6767158e,0
b29b8583df4bbdc,2
e1b49eba60804a2,0
e79d180fae26a86,0
7326aa3eae6702b,1
3a317c2c27540ff,0
cf940a854bda9cf,2
de5f4560bb38d7e,0
6a58aed5bf48c7a,0
85640d397b55476,1
ae746ef7baf39d4,1
1a40e024731a322,0
7d5c60f2b181788,1
3ce5ffa53259d25,0
6bcfcdc72987d77,1
abdda236052f1e0,1
1746c68979d87a2,1
3836c597ebce821,1
6229d5f3ea20579,1
40ac6160d7210cd,1
1c80d72e4ffe587,0
29d37d328d837ff,1
ba159db4ea99f14,0
5d5d968e0658c3a,0
73d7b67b76fb684,1
402b25f546e1bd0,1
e0d955886c080b2,0
110dde4409de129,1
b64128bf5ccd83e,0
b49ef6aebf9efc5,1
d5233f288c22aaa,1
3245d8fd799d13e,0
8885384e2bf7103,0
6f37e87b5c9527f,2
24a24990da94626,2
55df08f2a5584b9,2
83f022cd3907091,1
2a3025e341bddf2,0
7e1736ed1f3f924,1
fcb35e852b50ee3,2
b844fd868d2e7b7,0
2880dc7fcb437a4,0
40b5beba9425c80,0
1776becd05e37fa,2
6d2e05b4c43d86e,1
5c4ce780f62fba3,1
c0f5e52cd0cd199,0
8dacd99f270291a,0
3ea1a450adf17b2,1
20aaa4d26ad6844,1
390266daa80f88f,0
6f7bbbea7422804,0
e970fd20b7326ec,2
4d25e60fe26c93d,0
7edba77d63100db,1
59ac5bffb829f96,0
3e51e2329972a0f,2
54a482c59c4cb34,1
7ed40277e0c6580,1
59521b454e793f8,0
967b5ccd14b9ed9,0
b07828ccf13a4e4,1
626e230993656bd,0
7cf2adfb6aad6cb,0
32ba3f062a205e9,0
aaf1b816254ef7e,0
c91e7cb7d536356,0
456eeaf58f80f8e,0
16be815600035c3,1
02c79869fe783e9,1
fa4e57abc561bb4,2
4dca293771c0028,1
9e290032e50aae0,1
385c05232851226,1
03f69c917eb7727,1
3768bfd486f2cf4,0
bbb6fac9c6ef2f0,1
28b45c4a575b0a1,1
e3f2c0008454f89,0
6d9c9ef483b6ee8,1
99f2a1c76abf24c,0
3e86d8daa60cfd0,0
bcca7cc4c9ae50a,1
06f54bbc63b9db9,1
aaf5a172ca4258e,0
45c16450ce1cd0a,1
f0921d0d17cfd49,1
acc1d8e0b1f97af,1
620c09ee8ede791,1
21af4129a6abecd,1
a526da6983b05e9,2
abfbec93b23d164,0
a0942c797041788,0
fd9fb61bc8881d3,1
68a36684602031d,1
35b406576279ea2,1
50db935717064dc,1
6a03391c1b471f5,0
d1c380961e54e2d,0
a59e0bd2427d731,1
e221bcd5a94b77d,1
f893c2508025a5f,1
dc78a93f06945b1,0
e6ad732f4c6c23a,0
e3a4d63f9cd0090,0
7669e67a7014803,2
26f1a6edfdd8277,0
4a12eaae1492366,2
67fce971e6885fe,1
fc41f31c1b63ddc,0
cd9e5ce4f722eb0,1
15dc03f2fce588a,1
752054f106a9f28,1
32650fc26ab05ba,1
52c4d3dba08bfa9,2
5ea426f2ae4e6c6,0
d4d3eb4f8e84d4a,0
f3de749cdc22b6f,0
aec60674481d3c8,0
0c6b4e4d799758e,1
473ece7fefff688,1
e1a73b6b62dbdaf,0
054b1c04ea73bbe,0
89113024b3d10a3,0
3ac584a472dbba6,1
e37d007ff586104,0
5ba52ceb21dbff1,2
12b4ec962f6af4c,1
84ee6b61d282591,1
e7c896bb3819e45,0
9eb222612f79fad,2
3f23818f08024c4,0
85890da1eb4e868,2
1433757b09f3f5f,1
051c74d26f6fb81,0
5c804b07bbc6e43,0
3a4f97927d31e4d,1
9678b3740a9a034,1
c1dc6550cd485c4,0
6f5860e76a85d10,0
2cbd147b5c2c1be,1
3a4c911179cfb91,1
eab1e14e626934d,0
27ceed893a5c6b5,1
7323408902067cc,1
70e4f5d09ef63d1,1
f7627be5dc395da,0
4c2e32b75754f22,0
d9ff8822c895962,0
f65a92512400d5a,0
ab82aa413303f65,0
b000cd9dd1a2bd9,1
5c53adc4ad55ea5,2
a597c18dce8c60a,1
952893117624082,0
f3745d5c7392e68,1
53aee5e67c7cd25,1
67319f31430e8f8,1
846e0992050d7fd,1
dde054c881a9129,1
26447fb8abd6116,1
72e910cc5dba466,1
289f007fce3f25a,1
b211edf7b3b2c41,2
41290ca5d344aa4,0
38e4b39b73298eb,0
38c7a906793ed3a,1
8ec98444551bf95,0
a605a8abf27e2c0,0
754375d786542da,0
212b6cd40f48848,0
d960b07ce5a0aa6,0
16b0e2f23c8d284,0
1fed1ecfa229df9,0
1b0cb3fd9c36e30,0
48485255553a5cf,0
cea77d58707e2d1,1
e95d2b0614fdb32,1
ab91337a34e3977,1
0fe025857bfa594,0
7d5d1295f55c680,1
2f2fe511f30f347,0
8234e4c27ac5d69,1
4e783ef734c73fd,0
f0ad63de0f902b6,0
290934d57f75fb6,1
166a1e4e45c6b5d,0
4ea6e2a2d9540b0,1
7dc32256aa86f2c,1
f568f49f107d1b0,1
50b647317bb5278,0
b4d631a9016dda4,2
98d2d284ef49110,1
421125102dcbd51,0
7f3db79c2749337,1
a8cd4828887222c,0
cdb29ee430ef064,0
7decebed14a2871,1
fea2eddca16ec43,2
58efda9a1711558,0
481a3297b491e52,1
54085d9c83e42da,0
096567b25a0e006,0
2b297b714339aa5,1
2cfaea89b5e529a,0
9f8fff6297997f7,2
f1e6c564a2e43f7,0
29a5efcdbc207a4,2
95688d9dbead0f2,2
cd9799188ac04bd,1
6774e1c405514e0,2
0b78dfd7fb6069a,1
d526d9db3dbfe55,0
9bfcd57ec638688,0
dd4e49aa01ecdf6,1
ed6cc9db7da2991,1
5f3b1963fe7442a,1
1d39a306abb20da,2
e7678cc6d471b88,0
c458b0dfaa2b8d7,1
ecac92f337d3813,0
a7c9ab19b384eb4,0
86fde47639263c6,0
3800f85c8551dba,1
3609d96cd55b2be,0
96d79e8667bf4d0,1
8b6c99be6f27e6d,0
49e10c8c742083a,1
d1793b8e390900f,0
b70673f2799ac73,1
30d81cc3a01f69c,0
c7425ed15e814b8,1
47f482a98a9aa93,2
88afc4996a08ee4,1
3af793f4063b963,0
fe94a577a86f1a2,1
c0f5d9a101d95e4,1
013ce27abdbb2f7,1
9745560afebbd17,0
d145ae71fc7bfcc,1
a6fabd881e44fbd,0
1f3ec1be69c5870,1
004f7bfe386d3eb,1
69e6f3f51959962,1
45ba4565c8eeac1,0
76e00562d4559b6,0
067b7229686096a,1
8d665c7c75b15e3,0
4147ef49fca3bc9,0
06aef40dd8ef2e2,0
01b270466dde44a,0
9a015725bcca434,1
84b3edc09c503f8,0
5b4cf10e66fd32e,2
3ed294b3216f96d,0
2e8e533305e1dc9,0
8363ee0900eb384,1
f049aed0c0b2c48,0
65dc5b7c5b7b969,1
159093266a0e8c6,2
76da643828534f1,0
f3e4c77977313db,1
df3ee5bc0a4524e,2
438795d1cc1aed0,0
ad9108256993951,1
f5954a4792643de,0
3042a68bb1b765e,2
27032a90e4a3d3e,2
8a06cc0068da0a8,0
ea7dbd56a635a24,0
061552120fb4cc9,2
97103639ce82498,2
81d5bc4695efc52,1
2e52d832522c88b,0
d1cad8b781725bc,0
1d3cb4269e2f84f,1
b7029f5be006fc8,2
e85f143fbcddb71,0
732f02120aaf0af,0
05433edb548c2c1,0
a8f9af0bd887b7e,2
e2f06b19bf78d84,0
e684f31e81ca93d,0
fc77d3ee65d89a2,1
907394529ea1237,0
c0947868b4157ac,1
9275dd6709d02e6,0
0e39e49def603e0,1
8d7dbea83ac79d5,2
5d4f2c74d9f6ddc,2
2681abd6f9eaf09,0
7c58493ad8369a8,1
26ab514d7c70404,0
10b027882fdc5cf,2
74828e28503484b,1
82814dc755e92fd,1
fe7cee522ffabf2,1
5369d5713feced8,0
7b4086371c69747,1
256341e34785efa,1
3e075b3c030a133,0
735331e717164ca,2
26ffd0dc0e03abe,1
5fd448790579be5,0
021f945f284fd96,0
18b8528a9e0dcae,0
9d179e85c50a7a6,1
b0cf74b4a8729f2,1
6c5764de48babf5,0
3332b6e76152aa5,0
348b7c5e80cda0d,1
3837774f8f1e261,2
fa1c23de6eaf453,1
636713ccbc80f34,2
568302d39aef99b,2
b0b3717734af0a6,2
7c9b3ed5f66d644,1
4c6644c49768bfd,0
95fbd58940c1fae,0
91a7801f92a08c6,1
86052b0da62af02,2
5c43d2a16b16777,0
dca49af30c11a33,0
9faf088ae0c2fd0,0
5a1b9d788c8a9d5,0
814790ce2732028,1
aba2ac19432a20f,2
60b4f9b33097055,0
88b9ab0e41d29c9,1
922a847ce0b94b4,0
58bcd17c04cf61b,1
2359e01c7fbaae4,1
4a949326f4db995,0
e661b9e1f515298,0
c39ed19f3904383,0
b10eee72f2b07ba,0
32c9cefd5195435,0
cadd694068ec32f,1
b0d932a4612987d,0
ca63bb0acb146c8,0
57374b1242a151f,0
fdc60c03ef5fb9f,0
7af8a081fa89d59,0
44a714061c2d1fd,1
1715cf20b81daa5,1
c1e9ce7e519a8ad,2
6d64270cb2f475d,1
5f8e800c4efeae1,0
6f3dee7815dfb3c,0
4ca83692eb13d55,0
2743c3b491ab2e9,0
4cc84365f013396,0
0e8d7894017b47c,0
068e24aa9c18be2,0
fc15aa8a7978d34,1
1bb6f7c4fc55c95,1
ac8224d83f94acb,1
0854e43be4d03d4,2
cd13a0003cc684c,0
5844df52f7764e1,0
ce5463eb8e89a1b,0
7574846fa9741fa,1
1e21acbc4a0de77,0
9b581570feb3795,0
79596782f29a564,1
8d69878ec24c412,0
7ba0151a50495d3,0
986ba100561065d,1
4e7c3a42a0d2b4f,0
532296624873d8c,2
5e3fb55dce0022b,2
9fe997801f10128,2
d43d570b60d5722,0
cb7a95947f69322,0
1014e129c990b8f,1
c2b73e9abfac51c,1
3b4487d24e951b5,0
b5b9a8deb4f170b,0
a45e1f1bacf7a7c,1
d4b099e1dce4204,0
572cafbff2fa7eb,1
a04fb2513274f5e,0
39c9cee5bedd03d,1
7f69f35a4793dd1,0
e028ed540fe3998,0
ed21d1fe4766d7f,0
ceee147350a0a6d,1
c9adf7eacdfca5e,0
01f9a0c1ce22151,0
19dc3d089c307a6,0
b3ceb225a230154,0
af325e3fc255d4f,0
3c8843565e8c13d,2
bbaf75eb4988ba8,0
4be06605a9862e9,0
3d4ee796efe5b1e,0
6aeb0c6846f83b9,1
c2848fac1d9524f,0
fb0267122955edc,0
14ce2a01de01792,2
2c3510eee844483,0
1aa32cd179846cf,1
3a49f6b205a0555,0
06c4d1f0ef62c40,1
4688b163ecffadd,1
39a93484afc5035,1
df9fb5ed3b67b56,0
181fce9bef2464f,0
4fd6548b1ab456a,2
473049216bc1cf5,2
37705c82fbc73b8,1
732cd2f651b4ab0,1
b8ad57c0459ad28,0
23787b513f331c5,2
6c37513949a2978,0
e2ce60248057c56,0
b0ee1494db8be8b,1
4c4a79301b9a995,1
db689766b01f8bb,0
482fb8b671ef0c6,0
9f7e6ea5091dd8c,1
b93ee991366dad7,0
d28019d476ac9ac,1
4d135b05cef7b2a,0
18b0ac1dc1ddb3d,1
144e4e8dc12ed3d,0
c703d4c70647478,2
5c3487ef7613611,1
ac134d80baf855b,0
0fe05e879843238,2
7de607219f455fe,0
01680dfe91bde6f,0
3fe579c423773cd,1
829e7ef1c642b6b,1
543070126c06ded,0
9144c080cbef257,1
c04f948f527e16a,0
6012b946f0c8f09,1
4c25ce04a7fc18b,1
fb3aa215e8fb8aa,0
567ec886c70966e,2
80bd5641276dee1,1
3839c7ea3211f76,1
1925756c92cafb7,0
ee2d3aea552a107,0
32dff07c478ae32,1
c2e2ffb5336c548,0
f24cefaaae4a6eb,1
5ec53ea96bc6a03,1
c0fc7424fa005aa,0
98c28e13e231e64,0
616fd48f2d99e36,0
c86d22033c9d4e8,2
106ffdbeebe5d61,1
9b38931e238385a,1
faa4c64d1808cfc,1
2849ae4684ba3f3,0
873cfe8f1b97bc5,1
92490c5387d072d,2
d54e40ab9f80523,1
2b5732cd5ee5081,0
c7eefc1c4ac85e0,0
dbff7c811e5d513,0
501548e0546bb3d,0
0929dc86bb5c7cf,2
0f83bff3fd4ac78,0
6cafd937a6989ff,1
f6e384925e8622d,0
1f0733a8b23c9f3,0
4f252f661b9c4bc,0
7ca1ed26fa40c25,0
0dea1ff22a8b4c6,1
d118fe575c98d4d,1
11a42bc18bec61a,0
47fdb6c99533b89,0
4a37e4b1c4a1ff1,1
26294236b4b5707,1
5990ecb820a58ee,0
0954cc416fd24c6,1
6aa3374e1eea624,0
62d33e58bc38fd7,2
841bbd218dc1472,0
7cb57854e432cf1,1
f559e7da68214ce,2
218cfa50b9c637e,1
6788475e9325da9,0
2b2afc1d61ecd2e,0
cdeabb72cdb971b,0
9741056afacb11b,0
f53cdbecdda1318,1
9b29840ed6c3df2,1
36d63c6161a466d,0
7287c6af1b386b0,0
b7aa6e4cf3ea77e,1
edd2cd541eb340a,0
7263094d180c97e,1
734bb79ac78af5b,2
3fdc0afc4ab0763,1
a1e8356aaf0eaf3,2
1879f9c8ae16b86,0
3c7b16d829c5375,0
7c63d2d01de687f,0
24a906311118179,1
7948f5a62bd7c5d,0
cc17af73f621f6b,0
dd7d71cc7f1b824,1
a32bce515b497dc,2
9103888684118f4,0
07dea4389dfa362,0
4435c5da7016586,1
d2375c020abeb19,1
